Atomic Ratio_sum,Atomic Ratio_max,Atomic Ratio_min,Atomic Ratio_diff,Atomic Number_sum,Atomic Number_max,Atomic Number_min,Atomic Number_diff,Atomic Weight_sum,Atomic Weight_max,Atomic Weight_min,Atomic Weight_diff,Atomic Radius_sum,Atomic Radius_max,Atomic Radius_min,Atomic Radius_diff,EN pauling_sum,EN pauling_max,EN pauling_min,EN pauling_diff,Valence Electron_sum,Valence Electron_max,Valence Electron_min,Valence Electron_diff,Ionization Energy_sum,Ionization Energy_max,Ionization Energy_min,Ionization Energy_diff,ARW_Atomic Number_sum,ARW_Atomic Number_max,ARW_Atomic Number_min,ARW_Atomic Number_diff,ARW_Atomic Weight_sum,ARW_Atomic Weight_max,ARW_Atomic Weight_min,ARW_Atomic Weight_diff,ARW_Atomic Radius_sum,ARW_Atomic Radius_max,ARW_Atomic Radius_min,ARW_Atomic Radius_diff,ARW_EN pauling_sum,ARW_EN pauling_max,ARW_EN pauling_min,ARW_EN pauling_diff,ARW_Valence Electron_sum,ARW_Valence Electron_max,ARW_Valence Electron_min,ARW_Valence Electron_diff,ARW_Ionization Energy_sum,ARW_Ionization Energy_max,ARW_Ionization Energy_min,ARW_Ionization Energy_diff,Excitation source (nm),Temp. (K),Int. quantum efficiency (%),Formula
26,16,1,15,156,74,8,66,374.7927693,183.84,15.999,167.841,560,185,60,125,6.07,3.44,0,3.44,15,6,1,5,32.2915457,13.618054,5.1390767,8.4789773,542,296,55,241,1258.256846,735.36,114.9488464,620.4111536,2585,960,185,775,66.49,55.04,0,55.04,127,96,2,94,280.7107525,217.888864,5.670385,212.218479,395,298,47,Na5W4O16Eu1
18,12,0.4,11.6,252,64,8,56,597.5883,157.25,15.999,141.251,1005,220,60,160,8.51,3.44,0,3.44,19,6,1,5,42.08299254,13.618054,4.34066354,9.27739046,360.4,126,19,107,810.3417,287.85,39.0983,248.7517,1773,720,72,648,49.95,41.28,0,41.28,95,72,0.8,71.2,200.1084149,163.416648,2.4599184,160.9567296,395,298,47.1,KBaGd0.4Mo3O12Eu0.6
9.3,6,0.3,5.7,177,64,8,56,421.163,157.25,15.999,141.251,570,185,60,125,6.8,3.44,0,3.44,16,6,2,4,32.530665,13.618054,5.670385,7.947669,236.9,128,18.9,109.1,552.0332,314.5,45.5892,268.9108,920.5,360,55.5,304.5,25.2,20.64,0,20.64,46.6,36,0.6,35.4,102.8014615,81.708324,1.7011155,80.0072085,463,298,47.5,Gd2MoO6Eu0.3
8.7,6,0.3,5.7,177,64,8,56,421.163,157.25,15.999,141.251,570,185,60,125,6.8,3.44,0,3.44,16,6,2,4,32.530665,13.618054,5.670385,7.947669,198.5,89.6,18.9,70.7,457.6832,220.15,45.5892,174.5608,812.5,360,55.5,304.5,24.48,20.64,0,20.64,45.4,36,0.6,35.4,99.1115839,81.708324,1.7011155,80.0072085,463,298,47.5,Gd1.4MoO6Eu0.3
42,26,1.6,24.4,237,63,8,55,561.18631,151.964,15.999,135.965,945,215,60,155,8.55,3.44,0,3.44,20,6,2,4,44.445946,13.618054,5.211664,8.40639,802.4,208,84,124,1801.723712,415.974,168.51,247.464,4126,1560,312,1248,109.26,89.44,0,89.44,205.6,156,4,152,460.803834,354.069404,8.92304,345.146364,397,298,47.6,Ba2Y4La1.6Si6O26Eu2.4
12,7,0.22,6.78,156,63,8,55,350.7275385,151.964,15.999,135.965,860,200,60,140,8.9,3.44,0,3.44,19,6,2,4,45.2339128,13.618054,5.670385,7.947669,163.46,56,13.86,42.14,346.353997,111.993,28.085,83.908,1161.1,420,40.7,379.3,30.93,24.08,0,24.08,56,42,0.44,41.56,127.1602108,95.326378,1.2474847,94.0788933,393,298,47.8,Ca0.78SrAl2SiO7Eu0.22
11,6,0.3,5.7,182,63,5,58,427.9956093,151.964,10.81,141.154,905,215,60,155,8.52,3.44,0,3.44,17,6,1,5,44.1544587,13.618054,5.1390767,8.4789773,180.8,56,10,46,410.9773213,137.327,21.62,115.707,1108.5,360,54,306,26.906,20.64,0,20.64,47.3,36,0.9,35.1,114.4895502,81.708324,1.865178,79.843146,394,298,48,NaBaY0.3B2O6Eu0.7
12.05,4,0.05,3.95,154,63,8,55,346.9190052,151.964,15.999,135.965,755,185,50,135,11.83,3.98,0,3.98,25,7,2,5,59.5283602,17.42282,5.670385,11.752435,165.15,40,3.15,36.85,347.6234147,88.90584,7.5982,81.30764,1089.25,360,9.25,350.75,35.09,15.92,0,15.92,64.1,28,0.1,27.9,153.3772717,69.69128,0.28351925,69.40776075,394,298,48,Ca2YF4PO4Eu0.05
7,4,0.01,3.99,186,63,8,55,428.391044,151.964,15.999,135.965,890,215,60,155,8.78,3.44,0,3.44,23,7,2,5,46.1989592,13.618054,5.211664,8.40639,132.99,71.68,0.25,71.43,299.1020404,175.77856,0.54938044,175.2291796,754.5,275.2,1.4,273.8,17.5047,13.76,0,13.76,32.05,24,0.04,23.96,73.70065389,54.472216,0.07434018,54.39787582,390,298,48,Ba1.28Ca0.69SiO4Eu0.02Mn0.01
18,12,0.3,11.7,252,64,8,56,597.5883,157.25,15.999,141.251,1005,220,60,160,8.51,3.44,0,3.44,19,6,1,5,42.08299254,13.618054,4.34066354,9.27739046,360.3,126,19,107,809.8131,287.85,39.0983,248.7517,1773.5,720,54,666,49.83,41.28,0,41.28,95,72,0.6,71.4,200.0604738,163.416648,1.8449388,161.5717092,395,298,48.08,KBaGd0.3Mo3O12Eu0.7
10,6,0.2,5.8,217,63,8,55,516.24847,151.964,15.999,135.965,785,200,60,140,7.54,3.44,0,3.44,18,6,2,4,39.1685952,13.618054,5.5769,8.041154,233.2,76,12.6,63.4,534.511176,175.24,30.3928,144.8472,1098,400,37,363,25.47,20.64,0,20.64,47.8,36,0.4,35.6,107.3020444,81.708324,1.134077,80.574247,465,298,48.3,Sr2La0.8SbO6Eu0.2
19.65,12,0.35,11.65,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,223.35,96,22.05,73.95,465.5086742,191.988,53.1874,138.8006,1832.75,720,64.75,655.25,52.408,41.28,0,41.28,94.6,72,0.7,71.3,220.8085079,163.416648,1.98463475,161.4320133,394,298,49,Na3Sc1.3P3O12Eu0.35
14,8,0.06,7.94,203,71,8,63,481.4913,174.9668,15.999,158.9678,755,200,60,140,7.02,3.44,0,3.44,17,6,2,4,37.1553642,13.618054,5.425871,8.192183,294.52,114,3.78,110.22,666.321632,262.86,9.11784,253.74216,1525.6,600,11.1,588.9,34.57,27.52,0,27.52,66,48,0.12,47.88,144.9619494,108.944432,0.3402231,108.6042089,319,298,49,Sr3Lu0.94V2O8Eu0.06
18,12,1,11,188,63,8,55,440.3383,151.964,15.999,135.965,825,220,60,160,7.31,3.44,0,3.44,17,6,1,5,35.93319654,13.618054,4.34066354,9.27739046,360,126,19,107,808.2273,287.85,39.0983,248.7517,1775,720,185,535,49.47,41.28,0,41.28,95,72,1,71,199.9166505,163.416648,4.34066354,159.0759845,395,298,49,KBaMo3O12Eu1
10.3,6,0.1,5.9,241,74,3,71,567.90384,183.84,6.94,176.9,1000,185,60,125,10.81,3.44,0,3.44,26,6,1,5,53.50010876,13.618054,5.391714761,8.226339239,191.7,66.6,3,63.6,436.78504,165.456,6.94,158.516,1026.5,360,14.5,345.5,25.896,20.64,0,20.64,48.6,36,0.6,35.4,110.4515193,81.708324,0.709243,80.999081,395,298,49.9,LiYMgW0.9Mo0.1O6Eu0.3
19.93,12,0.07,11.93,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,218.87,96,4.41,91.59,451.2093221,191.988,10.63748,181.35052,1867.75,720,12.95,707.05,53.2298,41.28,0,41.28,96,72,0.14,71.86,223.0943723,163.416648,0.39692695,163.0197211,370,298,50,Na2.86Sc2P3O12Eu0.07
5.25,3,0.25,2.75,187,83,8,75,447.8001693,208.9804,15.999,192.9814,725,185,60,125,7.81,3.44,0,3.44,18,6,1,5,38.5411517,13.618054,5.1390767,8.4789773,108.75,41.5,5.5,36,249.8400846,104.4902,11.49488464,92.99531536,536.25,180,46.25,133.75,13.275,10.32,0,10.32,25.5,18,0.5,17.5,55.3121746,40.854162,1.41759625,39.43656575,464,298,50,Bi0.5Na0.5TiO3Eu0.25
7,4,0.8,3.2,105,63,8,55,236.126,151.964,15.999,135.965,535,185,60,125,6.34,3.44,0,3.44,14,6,2,4,33.5532772,13.618054,5.670385,7.947669,120.4,50.4,14,36.4,261.7458,121.5712,28.085,93.4862,714,240,110,130,16.86,13.76,0,13.76,32,24,1.6,22.4,74.49599324,54.472216,4.536308,49.935908,450,298,50,Ca1.2SiO4Eu0.8
15,8,0.04,7.96,104,63,7,56,234.134,151.964,14.007,137.957,540,185,65,120,5.94,3.04,0,3.04,13,5,2,3,34.4693532,14.53413,5.670385,8.863745,167.72,70,2.52,67.48,337.11244,140.425,6.07856,134.34644,1430.2,550,7.4,542.6,35.78,24.32,0,24.32,64,40,0.08,39.92,169.2400546,116.27304,0.2268154,116.0462246,450,298,50,Ca1.96Si5N8Eu0.04
20.01,12,0.01,11.99,117,63,8,55,262.340062,151.964,15.999,135.965,715,220,60,160,7.76,3.44,0,3.44,16,6,1,5,41.76202354,13.618054,4.34066354,9.27739046,208.63,96,0.63,95.37,422.747226,191.988,1.51964,190.46836,1841.85,720,1.85,718.15,53.91,41.28,0,41.28,96.02,72,0.02,71.98,229.8590134,163.416648,0.05670385,163.3599442,365,298,50.44,KMg4P3O12Eu0.01
2.01,1,0.01,0.99,137,63,16,47,311.722,151.964,32.06,119.904,665,200,100,100,4.53,2.58,0,2.58,12,6,2,4,27.8384174,10.36001,5.670385,4.689625,51.03,30.4,0.63,29.77,111.69124,70.096,1.51964,68.57636,297.85,160,1.85,158.15,3.54,2.58,0,2.58,8.02,6,0.02,5.98,16.19523865,10.36001,0.05670385,10.30330615,350,298,50.5,Ca0.2Sr0.8SEu0.01
2.01,1,0.01,0.99,137,63,16,47,311.722,151.964,32.06,119.904,665,200,100,100,4.53,2.58,0,2.58,12,6,2,4,27.8384174,10.36001,5.670385,4.689625,51.03,30.4,0.63,29.77,111.69124,70.096,1.51964,68.57636,297.85,160,1.85,158.15,3.54,2.58,0,2.58,8.02,6,0.02,5.98,16.19523865,10.36001,0.05670385,10.30330615,351,298,50.5,Ca0.2Sr0.8SEu0.01
18,12,0.1,11.9,252,64,8,56,597.5883,157.25,15.999,141.251,1005,220,60,160,8.51,3.44,0,3.44,19,6,1,5,42.08299254,13.618054,4.34066354,9.27739046,360.1,126,6.4,119.6,808.7559,287.85,15.725,272.125,1774.5,720,18,702,49.59,41.28,0,41.28,95,72,0.2,71.8,199.9645916,163.416648,0.6149796,162.8016684,395,298,50.51,KBaGd0.1Mo3O12Eu0.9
2,0.995,0.005,0.99,131,63,11,52,301.6720693,151.964,22.98976928,128.9742307,785,220,180,40,2.7,0.95,0,0.95,6,2,1,1,20.84499244,5.6948672,4.34066354,1.35420366,52.325,37.81,0.315,37.495,117.3749016,87.1819,0.75982,86.42208,395.925,199,0.925,198.075,1.83125,0.94525,0,0.94525,3,1.99,0.01,1.98,10.51445623,5.666392864,0.028351925,5.638040939,365,298,50.6,K0.4Na0.6Sr0.995Eu0.005
19.93,12,0.07,11.93,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,218.87,96,4.41,91.59,451.2093221,191.988,10.63748,181.35052,1867.75,720,12.95,707.05,53.2298,41.28,0,41.28,96,72,0.14,71.86,223.0943723,163.416648,0.39692695,163.0197211,370,323,50.7,Na2.86Sc2P3O12Eu0.07
14,8,0.02,7.98,203,71,8,63,481.4913,174.9668,15.999,158.9678,755,200,60,140,7.02,3.44,0,3.44,17,6,2,4,37.1553642,13.618054,5.425871,8.192183,294.84,114,1.26,112.74,667.241744,262.86,3.03928,259.82072,1525.2,600,3.7,596.3,34.61,27.52,0,27.52,66,48,0.04,47.96,144.9521689,108.944432,0.1134077,108.8310243,319,298,51,Sr3Lu0.98V2O8Eu0.02
20,12,0.02,11.98,149,63,8,55,336.2403785,151.964,15.999,135.965,810,185,60,125,9.48,3.44,0,3.44,20,6,2,4,47.2893854,13.618054,5.670385,7.947669,253.02,96,1.26,94.74,531.095937,191.988,3.03928,188.94872,1850.7,720,3.7,716.3,53.3338,41.28,0,41.28,96,72,0.04,71.96,219.3790238,163.416648,0.1134077,163.3032403,370,298,51,Y2Mg1.98Al2Si2O12Eu0.02
2.01,1,0.01,0.99,137,63,16,47,311.722,151.964,32.06,119.904,665,200,100,100,4.53,2.58,0,2.58,12,6,2,4,27.8384174,10.36001,5.670385,4.689625,45.63,19,0.63,18.37,97.42864,43.81,1.51964,42.29036,291.85,100,1.85,98.15,3.555,2.58,0,2.58,8.02,6,0.02,5.98,16.32072505,10.36001,0.05670385,10.30330615,350,298,51.4,Ca0.5Sr0.5SEu0.01
2.01,1,0.01,0.99,137,63,16,47,311.722,151.964,32.06,119.904,665,200,100,100,4.53,2.58,0,2.58,12,6,2,4,27.8384174,10.36001,5.670385,4.689625,45.63,19,0.63,18.37,97.42864,43.81,1.51964,42.29036,291.85,100,1.85,98.15,3.555,2.58,0,2.58,8.02,6,0.02,5.98,16.32072505,10.36001,0.05670385,10.30330615,351,298,51.4,Ca0.5Sr0.5SEu0.01
19.93,12,0.07,11.93,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,218.87,96,4.41,91.59,451.2093221,191.988,10.63748,181.35052,1867.75,720,12.95,707.05,53.2298,41.28,0,41.28,96,72,0.14,71.86,223.0943723,163.416648,0.39692695,163.0197211,370,373,52.6,Na2.86Sc2P3O12Eu0.07
10,6,0.4,5.6,203,73,8,65,477.89472,180.94788,15.999,164.94888,750,185,60,125,7.16,3.44,0,3.44,18,6,2,4,39.1684242,13.618054,5.670385,7.947669,209.6,73,23.4,49.6,471.226984,180.94788,53.343504,127.604376,1047,360,74,286,24.872,20.64,0,20.64,47.6,36,0.8,35.2,107.4827144,81.708324,2.268154,79.44017,395,298,52.7,Ca2Y0.6TaO6Eu0.4
13,8,0.05,7.95,248,83,8,75,589.334962,208.9804,15.999,192.9814,885,235,60,175,10.51,3.44,0,3.44,25,6,1,5,48.330199,13.618054,4.177128,9.440926,277,78.85,3.15,75.7,631.980942,198.53138,7.5982,190.93318,1356.25,480,9.25,470.75,35.315,27.52,0,27.52,65.85,48,0.1,47.9,142.0825635,108.944432,0.28351925,108.6609128,393.5,298,53,Rb2Bi0.95PO8MoEu0.05
36.03,16,0.03,15.97,136,63,3,60,311.4455693,151.964,6.94,145.024,915,235,60,175,8.07,3.44,0,3.44,15,6,1,5,42.14804146,13.618054,4.177128,9.440926,291.89,128,1.89,126.11,610.6000278,255.984,4.55892,251.42508,3920.55,1740,5.55,1734.45,78.01,55.04,0,55.04,128.06,96,0.06,95.94,334.9606428,217.888864,0.17011155,217.7187525,400,298,53,RbNa3Li12Si4O16Eu0.03
15.002,8,0.02,7.98,104,63,7,56,234.134,151.964,14.007,137.957,540,185,65,120,5.94,3.04,0,3.04,13,5,2,3,34.4693532,14.53413,5.670385,8.863745,166.9,70,1.26,68.74,334.954876,140.425,3.03928,137.38572,1430.46,550,3.7,546.3,35.802,24.32,0,24.32,64.004,40,0.04,39.96,169.2611363,116.27304,0.1134077,116.1596323,465,298,53,Ca1.982Si5N8Eu0.02
16.16,10,0.04,9.96,178,63,8,55,412.618044,151.964,15.999,135.965,860,215,60,155,9.09,3.44,0,3.44,23,7,2,5,47.732039,13.618054,5.211664,8.40639,209.52,80,2.52,77.48,446.6331253,159.99,6.07856,153.91144,1429.2,600,7.4,592.6,44.386,34.4,0,34.4,80.92,60,0.08,59.92,182.7640686,136.18054,0.2268154,135.9537246,360,298,53,BaMgSi4O10Eu0.04Mn0.12
14,8,0.04,7.96,203,71,8,63,481.4913,174.9668,15.999,158.9678,755,200,60,140,7.02,3.44,0,3.44,17,6,2,4,37.1553642,13.618054,5.425871,8.192183,294.68,114,2.52,111.48,666.781688,262.86,6.07856,256.78144,1525.4,600,7.4,592.6,34.59,27.52,0,27.52,66,48,0.08,47.92,144.9570592,108.944432,0.2268154,108.7176166,319,298,53,Sr3Lu0.96V2O8Eu0.04
7,4,0.02,3.98,161,63,8,55,373.453,151.964,15.999,135.965,750,215,60,155,7.23,3.44,0,3.44,16,6,2,4,38.7649412,13.618054,5.211664,8.40639,132.94,71.68,1.26,70.42,298.95344,175.77856,3.03928,172.73928,754.9,275.2,3.7,271.5,17.4992,13.76,0,13.76,32,24,0.04,23.96,73.68744526,54.472216,0.1134077,54.3588083,390,298,53,Ba1.28Ca0.7SiO4Eu0.02
20.02,12,0.02,11.98,117,63,8,55,262.340062,151.964,15.999,135.965,715,220,60,160,7.76,3.44,0,3.44,16,6,1,5,41.76202354,13.618054,4.34066354,9.27739046,209.26,96,1.26,94.74,424.266866,191.988,3.03928,188.94872,1843.7,720,3.7,716.3,53.91,41.28,0,41.28,96.04,72,0.04,71.96,229.9157172,163.416648,0.1134077,163.3032403,365,298,53.13,KMg4P3O12Eu0.02
7.03,4,0.03,3.97,145,63,4,59,342.3871831,151.964,9.0121831,142.9518169,675,215,60,155,7.8,3.44,0,3.44,16,6,2,4,41.974485,13.618054,5.211664,8.40639,107.89,56,1.89,54.11,242.9791031,137.327,4.55892,132.76808,675.55,240,5.55,234.45,18.12,13.76,0,13.76,32.06,24,0.06,23.94,77.32837355,54.472216,0.17011155,54.30210445,337,298,53.35,BaBeSiO4Eu0.03
2.01,1,0.01,0.99,99,63,16,47,224.102,151.964,32.06,119.904,465,185,100,85,3.58,2.58,0,2.58,10,6,2,4,22.1435502,10.36001,5.670385,4.689625,36.63,20,0.63,19.37,73.65764,40.078,1.51964,38.55836,281.85,180,1.85,178.15,3.58,2.58,0,2.58,8.02,6,0.02,5.98,16.52986905,10.36001,0.05670385,10.30330615,350,298,53.4,CaSEu0.01
21.1,16,0.3,15.7,200,63,8,55,465.23284,151.964,15.999,135.965,725,185,60,125,8.51,3.44,0,3.44,29,12,2,10,41.591951,13.618054,5.670385,7.947669,346.1,128,18.9,109.1,758.873552,255.984,45.5892,210.3948,1819.5,960,55.5,904.5,62.306,55.04,0,55.04,123,96,0.6,95.4,253.0845595,217.888864,1.7011155,216.1877485,395,298,53.4,CdY2.8MoO16Eu0.3
2.01,1,0.01,0.99,99,63,16,47,224.102,151.964,32.06,119.904,465,185,100,85,3.58,2.58,0,2.58,10,6,2,4,22.1435502,10.36001,5.670385,4.689625,36.63,20,0.63,19.37,73.65764,40.078,1.51964,38.55836,281.85,180,1.85,178.15,3.58,2.58,0,2.58,8.02,6,0.02,5.98,16.52986905,10.36001,0.05670385,10.30330615,351,298,53.4,CaSEu0.01
42,26,1.6,24.4,237,63,8,55,561.18631,151.964,15.999,135.965,945,215,60,155,8.55,3.44,0,3.44,20,6,2,4,44.445946,13.618054,5.211664,8.40639,845.6,228,62.4,165.6,1921.722824,555.62188,142.249344,413.372536,4162,1560,288,1272,108.972,89.44,0,89.44,205.6,156,4,152,459.26697,354.069404,9.947616,344.121788,397,298,53.43,Ba2Y1.6La4Si6O26Eu2.4
18,12,0.2,11.8,252,64,8,56,597.5883,157.25,15.999,141.251,1005,220,60,160,8.51,3.44,0,3.44,19,6,1,5,42.08299254,13.618054,4.34066354,9.27739046,360.2,126,12.8,113.2,809.2845,287.85,31.45,256.4,1774,720,36,684,49.71,41.28,0,41.28,95,72,0.4,71.6,200.0125327,163.416648,1.2299592,162.1866888,395,298,54.45,KBaGd0.2Mo3O12Eu0.8
19.93,12,0.07,11.93,118,63,8,55,266.8824393,151.964,15.999,135.965,685,185,60,125,7.92,3.44,0,3.44,17,6,1,5,41.4756917,13.618054,5.1390767,8.4789773,218.87,96,4.41,91.59,451.2093221,191.988,10.63748,181.35052,1867.75,720,12.95,707.05,53.2298,41.28,0,41.28,96,72,0.14,71.86,223.0943723,163.416648,0.39692695,163.0197211,370,423,54.7,Na2.86Sc2P3O12Eu0.07
45,28,0.5,27.5,193,63,8,55,443.300232,151.964,15.999,135.965,855,195,60,135,9.38,3.44,0,3.44,30,12,2,10,50.8593792,13.618054,5.5769,8.041154,579,224,28.5,195.5,1196.227069,447.972,65.38,382.592,4145,1680,92.5,1587.5,121.85,96.32,0,96.32,233.5,168,1,167,518.6353971,381.305512,2.78845,378.517062,391,298,55,Ca8ZnLa0.5P7O28Eu0.5
16.14,10,0.04,9.96,178,63,8,55,412.618044,151.964,15.999,135.965,860,215,60,155,9.09,3.44,0,3.44,23,7,2,5,47.732039,13.618054,5.211664,8.40639,209.02,80,2.5,77.5,445.5343644,159.99,5.4938044,154.4961956,1426.4,600,7.4,592.6,44.355,34.4,0,34.4,80.78,60,0.08,59.92,182.6153882,136.18054,0.2268154,135.9537246,360,298,55,BaMgSi4O10Eu0.04Mn0.1
12,6,0.03,5.97,214,65,5,60,510.47535,158.92535,10.81,148.11535,820,215,60,155,9.53,3.44,0,3.44,22,7,2,5,51.629552,13.618054,5.211664,8.40639,251.94,112,1.89,110.11,586.4345095,274.654,4.55892,270.09508,1235.3,430,5.55,424.45,29.66,20.64,0,20.64,55,36,0.06,35.94,127.5533176,81.708324,0.17011155,81.53821245,377,298,56,Ba2Tb0.97B2O6ClEu0.03
45,28,0.02,27.98,164,63,8,55,379.130762,151.964,15.999,135.965,710,185,60,125,7.75,3.44,0,3.44,17,6,2,4,41.4268802,13.618054,5.5386,8.079454,567.86,224,1.26,222.74,1167.844054,447.972,3.03928,444.93272,4185.1,1680,3.7,1676.3,121.75,96.32,0,96.32,223,168,0.04,167.96,515.2604554,381.305512,0.1134077,381.1921043,320,298,56,Ca8.98CeP7O28Eu0.02
21.02,12,0.02,11.98,123,63,8,55,274.464762,151.964,15.999,135.965,625,185,60,125,9.79,3.44,0,3.44,22,7,2,5,48.8559102,13.618054,5.670385,7.947669,259.26,100,1.26,98.74,523.788566,200.39,3.03928,197.35072,2023.7,900,3.7,896.3,56.01,41.28,0,41.28,104.04,72,0.04,71.96,238.5235197,163.416648,0.1134077,163.3032403,400,298,56.2,Ca5P3O12ClEu0.02
19.13,12,0.04,11.96,247,65,8,57,579.24332,158.92535,15.999,142.92635,1115,220,60,160,8.7,3.44,0,3.44,21,6,1,5,51.75274254,13.618054,4.34066354,9.27739046,266.37,96,2.52,93.48,571.6282435,191.988,6.07856,185.90944,1798.15,720,7.4,712.6,52.28,41.28,0,41.28,96.26,72,0.08,71.92,218.3065709,163.416648,0.2268154,163.1898326,300,298,56.4,KBaSc2P3O12Eu0.04Tb0.09
14.008,8,0.008,7.992,136,63,8,55,301.1028313,151.964,15.999,135.965,925,220,60,160,8.38,3.44,0,3.44,17,6,1,5,45.36802044,13.618054,4.34066354,9.27739046,164.504,64,0.504,63.496,333.3993053,127.992,1.215712,126.776288,1441.48,480,1.48,478.52,35.65,27.52,0,27.52,64.016,48,0.016,47.984,151.6692177,108.944432,0.04536308,108.8990689,365,298,57,KNaCa2P2O8Eu0.008
45,28,0.01,27.99,189,63,8,55,434.068806,151.964,15.999,135.965,850,185,60,125,9.3,3.44,0,3.44,24,7,2,5,48.8608982,13.618054,5.5386,8.079454,568.77,224,0.25,223.75,1170.230374,447.972,0.54938044,447.4226196,4184.8,1680,1.4,1678.6,121.7355,96.32,0,96.32,223.05,168,0.07,167.93,515.2648086,381.305512,0.07434018,381.2311718,320,298,57,Ca8.95CeP7O28Eu0.04Mn0.01
5.05,2,0.05,1.95,126,63,8,55,288.92884,151.964,15.999,135.965,525,185,60,125,7.24,3.44,0,3.44,17,6,2,4,35.865709,13.618054,5.670385,7.947669,113.15,78,3.15,74.85,249.46788,177.81168,7.5982,170.21348,589.25,360,9.25,350.75,11.9,6.88,0,6.88,24.1,12,0.1,11.9,50.31415725,27.236108,0.28351925,26.95258875,275,298,57.2,Y2O2SEu0.05
19.16,12,0.04,11.96,247,65,8,57,579.24332,158.92535,15.999,142.92635,1115,220,60,160,8.7,3.44,0,3.44,21,6,1,5,51.75274254,13.618054,4.34066354,9.27739046,268.32,96,2.52,93.48,576.396004,191.988,6.07856,185.90944,1803.4,720,7.4,712.6,52.28,41.28,0,41.28,96.32,72,0.08,71.92,218.4824849,163.416648,0.2268154,163.1898326,300,298,57.3,KBaSc2P3O12Eu0.04Tb0.12
8,2,1,1,148,63,7,56,347.382,151.964,14.007,137.957,635,215,60,155,9.27,3.44,0,3.44,19,6,2,4,47.185916,14.53413,5.211664,9.322466,177,63,14,49,405.473,151.964,28.014,123.95,870,220,120,100,17.65,6.88,0,6.88,34,12,2,10,83.489783,29.06826,5.211664,23.856596,450,298,57.4,BaSi2O2N2Eu1
13,8,0.4,7.6,210,71,8,63,492.8433313,174.9668,15.999,158.9678,845,185,60,125,9.72,3.44,0,3.44,22,6,1,5,47.4325027,13.618054,5.1390767,8.4789773,210.8,64,15,49,466.6609806,127.992,30.973762,97.018238,1264,480,74,406,34.33,27.52,0,27.52,63,48,0.8,47.2,142.325378,108.944432,2.268154,106.676278,396,298,57.9,Na2Lu0.6MoO8PEu0.4
32,19,0.03,18.97,140,63,8,55,332.2715385,151.964,15.999,135.965,585,215,60,155,5.94,3.44,0,3.44,13,6,2,4,30.4858714,13.618054,5.211664,8.40639,364.21,156,1.89,154.11,765.525572,323.778462,4.55892,319.219542,2854.1,1500,5.55,1494.45,85.5433,65.36,0,65.36,152,114,0.06,113.94,335.7976724,258.743026,0.17011155,258.5729145,350,298,58,Ba0.97Al12O19Eu0.03
7,2,0.16,1.84,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,100,31.92,10.08,21.84,214.09704,73.6008,24.31424,49.28656,667.6,220,29.6,190.4,17.558,6.88,0,6.88,32,12,0.32,11.68,78.29868405,29.06826,0.9072616,28.1609984,450,298,58,Sr0.84Si2O2N2Eu0.16
12.05,7,0.05,6.95,153,63,8,55,357.68,151.964,15.999,135.965,720,215,60,155,7.54,3.44,0,3.44,16,6,2,4,40.298021,13.618054,5.211664,8.40639,167.15,56,3.15,52.85,361.6982,137.327,7.5982,129.7288,1164.25,420,9.25,410.75,31.39,24.08,0,24.08,56.1,42,0.1,41.9,132.4173973,95.326378,0.28351925,95.04285875,320,298,58,BaMg2Si2O7Eu0.05
7,2,0.16,1.84,130,63,7,56,297.675,151.964,14.007,137.957,620,200,60,140,9.33,3.44,0,3.44,19,6,2,4,47.6691192,14.53413,5.670385,8.863745,100,31.92,10.08,21.84,214.09704,73.6008,24.31424,49.28656,667.6,220,29.6,190.4,17.558,6.88,0,6.88,32,12,0.32,11.68,78.29868405,29.06826,0.9072616,28.1609984,450,298,58,Sr0.84Si2N2O2Eu0.16
16.5,10.5,0.5,10,258,63,8,55,607.39068,151.964,15.999,135.965,910,195,60,135,9.32,3.44,0,3.44,23,6,2,4,45.185366,13.618054,5.5769,8.041154,388,142.5,31.5,111,891.757385,347.263675,75.982,271.281675,1680,630,92.5,537.5,43.65,36.12,0,36.12,83.5,63,1,62,180.0870365,142.989567,2.8351925,140.1543745,392,298,58.02,La2.5YSnNbO10.5Eu0.5
26,15,1,14,127,63,5,58,288.574,151.964,10.81,141.154,640,185,60,125,8.29,3.44,0,3.44,16,6,2,4,39.698915,13.618054,5.670385,7.947669,356,120,20,100,764.592,239.985,43.24,196.745,2355,900,185,715,68.19,51.6,0,51.6,119,90,2,88,279.470642,204.27081,5.670385,198.600425,397,298,58.1,Ca3Ga3O15B4Eu1
